run_id,timestamp_utc,experiment_name,dataset_split,image_name,image_path,task,scale_factor,epochs,seed,model,num_layers,hidden_dim,optimizer,rank_schedule,rank_direction,scheduler,scheduler_variant,lr_aux,lr_muon,muon_momentum,muon_ns_steps,rank_floor,rank_start,rank_end,rank_warmup_steps,final_applied_rank,final_target_rank,rank_wsd_warmup_steps,rank_wsd_decay_start_step,rank_wsd_min_lr_ratio,exp_rate,log_rate,logistic_steepness,final_psnr,final_ssim,final_lpips,output_dir,predicted_image
div2k_sisr_rank_schedule_variants__valid__model-finer_mlp-L5-H300__opt-auto_cos_inc-shape-cos-inc__sched-rank_wsd__x4__rf64-rs64-re256__rw1600-ds1600-min0p1__ep2000__lr3e-4-mlr2e-3-mom0p95-ns5__seed42__img-0822,2026-07-24T16:07:15.174242+00:00,div2k_sisr_rank_schedule_variants,valid,0822.png,/workspace/rebut_git/data/div2k/DIV2K_valid_HR/0822.png,super_resolution,4,2000,42,finer_mlp,5,300,auto_cos_inc,cosine,increase,rank_wsd,rank_wsd,0.0003,0.002,0.95,5,64,64,256,1600,256,256,0,1600,0.1,5.0,9.0,12.0,26.326292037963867,0.7417187094688416,0.3682070076465606,/workspace/rebut_git/results/div2k_sisr_rank_schedule_variants/runs/valid/model-finer_mlp-L5-H300__opt-auto_cos_inc-shape-cos-inc__sched-rank_wsd__x4__rf64-rs64-re256__rw1600-ds1600-min0p1__ep2000__lr3e-4-mlr2e-3-mom0p95-ns5__seed42/0822,/workspace/rebut_git/results/div2k_sisr_rank_schedule_variants/runs/valid/model-finer_mlp-L5-H300__opt-auto_cos_inc-shape-cos-inc__sched-rank_wsd__x4__rf64-rs64-re256__rw1600-ds1600-min0p1__ep2000__lr3e-4-mlr2e-3-mom0p95-ns5__seed42/0822/predicted_image.png
div2k_sisr_rank_schedule_variants__valid__model-finer_mlp-L5-H300__opt-auto_cos_inc-shape-cos-inc__sched-rank_wsd__x4__rf64-rs64-re256__rw1600-ds1600-min0p1__ep2000__lr3e-4-mlr2e-3-mom0p95-ns5__seed42__img-0823,2026-07-24T16:28:21.798173+00:00,div2k_sisr_rank_schedule_variants,valid,0823.png,/workspace/rebut_git/data/div2k/DIV2K_valid_HR/0823.png,super_resolution,4,2000,42,finer_mlp,5,300,auto_cos_inc,cosine,increase,rank_wsd,rank_wsd,0.0003,0.002,0.95,5,64,64,256,1600,256,256,0,1600,0.1,5.0,9.0,12.0,23.70557975769043,0.7281510233879089,0.4371737837791443,/workspace/rebut_git/results/div2k_sisr_rank_schedule_variants/runs/valid/model-finer_mlp-L5-H300__opt-auto_cos_inc-shape-cos-inc__sched-rank_wsd__x4__rf64-rs64-re256__rw1600-ds1600-min0p1__ep2000__lr3e-4-mlr2e-3-mom0p95-ns5__seed42/0823,/workspace/rebut_git/results/div2k_sisr_rank_schedule_variants/runs/valid/model-finer_mlp-L5-H300__opt-auto_cos_inc-shape-cos-inc__sched-rank_wsd__x4__rf64-rs64-re256__rw1600-ds1600-min0p1__ep2000__lr3e-4-mlr2e-3-mom0p95-ns5__seed42/0823/predicted_image.png
div2k_sisr_rank_schedule_variants__valid__model-finer_mlp-L5-H300__opt-auto_cos_inc-shape-cos-inc__sched-rank_wsd__x4__rf64-rs64-re256__rw1600-ds1600-min0p1__ep2000__lr3e-4-mlr2e-3-mom0p95-ns5__seed42__img-0824,2026-07-24T16:03:48.101129+00:00,div2k_sisr_rank_schedule_variants,valid,0824.png,/workspace/rebut_git/data/div2k/DIV2K_valid_HR/0824.png,super_resolution,4,2000,42,finer_mlp,5,300,auto_cos_inc,cosine,increase,rank_wsd,rank_wsd,0.0003,0.002,0.95,5,64,64,256,1600,256,256,0,1600,0.1,5.0,9.0,12.0,24.898418426513672,0.816924512386322,0.3596695065498352,/workspace/rebut_git/results/div2k_sisr_rank_schedule_variants/runs/valid/model-finer_mlp-L5-H300__opt-auto_cos_inc-shape-cos-inc__sched-rank_wsd__x4__rf64-rs64-re256__rw1600-ds1600-min0p1__ep2000__lr3e-4-mlr2e-3-mom0p95-ns5__seed42/0824,/workspace/rebut_git/results/div2k_sisr_rank_schedule_variants/runs/valid/model-finer_mlp-L5-H300__opt-auto_cos_inc-shape-cos-inc__sched-rank_wsd__x4__rf64-rs64-re256__rw1600-ds1600-min0p1__ep2000__lr3e-4-mlr2e-3-mom0p95-ns5__seed42/0824/predicted_image.png
div2k_sisr_rank_schedule_variants__valid__model-finer_mlp-L5-H300__opt-auto_cos_inc-shape-cos-inc__sched-rank_wsd__x4__rf64-rs64-re256__rw1600-ds1600-min0p1__ep2000__lr3e-4-mlr2e-3-mom0p95-ns5__seed42__img-0825,2026-07-24T16:10:48.456286+00:00,div2k_sisr_rank_schedule_variants,valid,0825.png,/workspace/rebut_git/data/div2k/DIV2K_valid_HR/0825.png,super_resolution,4,2000,42,finer_mlp,5,300,auto_cos_inc,cosine,increase,rank_wsd,rank_wsd,0.0003,0.002,0.95,5,64,64,256,1600,256,256,0,1600,0.1,5.0,9.0,12.0,23.81242752075196,0.7008543014526367,0.4906110763549804,/workspace/rebut_git/results/div2k_sisr_rank_schedule_variants/runs/valid/model-finer_mlp-L5-H300__opt-auto_cos_inc-shape-cos-inc__sched-rank_wsd__x4__rf64-rs64-re256__rw1600-ds1600-min0p1__ep2000__lr3e-4-mlr2e-3-mom0p95-ns5__seed42/0825,/workspace/rebut_git/results/div2k_sisr_rank_schedule_variants/runs/valid/model-finer_mlp-L5-H300__opt-auto_cos_inc-shape-cos-inc__sched-rank_wsd__x4__rf64-rs64-re256__rw1600-ds1600-min0p1__ep2000__lr3e-4-mlr2e-3-mom0p95-ns5__seed42/0825/predicted_image.png
div2k_sisr_rank_schedule_variants__valid__model-finer_mlp-L5-H300__opt-auto_cos_inc-shape-cos-inc__sched-rank_wsd__x4__rf64-rs64-re256__rw1600-ds1600-min0p1__ep2000__lr3e-4-mlr2e-3-mom0p95-ns5__seed42__img-0826,2026-07-24T16:08:48.614169+00:00,div2k_sisr_rank_schedule_variants,valid,0826.png,/workspace/rebut_git/data/div2k/DIV2K_valid_HR/0826.png,super_resolution,4,2000,42,finer_mlp,5,300,auto_cos_inc,cosine,increase,rank_wsd,rank_wsd,0.0003,0.002,0.95,5,64,64,256,1600,256,256,0,1600,0.1,5.0,9.0,12.0,22.57577133178711,0.6635428667068481,0.5028195381164551,/workspace/rebut_git/results/div2k_sisr_rank_schedule_variants/runs/valid/model-finer_mlp-L5-H300__opt-auto_cos_inc-shape-cos-inc__sched-rank_wsd__x4__rf64-rs64-re256__rw1600-ds1600-min0p1__ep2000__lr3e-4-mlr2e-3-mom0p95-ns5__seed42/0826,/workspace/rebut_git/results/div2k_sisr_rank_schedule_variants/runs/valid/model-finer_mlp-L5-H300__opt-auto_cos_inc-shape-cos-inc__sched-rank_wsd__x4__rf64-rs64-re256__rw1600-ds1600-min0p1__ep2000__lr3e-4-mlr2e-3-mom0p95-ns5__seed42/0826/predicted_image.png
div2k_sisr_rank_schedule_variants__valid__model-finer_mlp-L5-H300__opt-auto_cos_inc-shape-cos-inc__sched-rank_wsd__x4__rf64-rs64-re256__rw1600-ds1600-min0p1__ep2000__lr3e-4-mlr2e-3-mom0p95-ns5__seed42__img-0827,2026-07-24T16:29:56.324571+00:00,div2k_sisr_rank_schedule_variants,valid,0827.png,/workspace/rebut_git/data/div2k/DIV2K_valid_HR/0827.png,super_resolution,4,2000,42,finer_mlp,5,300,auto_cos_inc,cosine,increase,rank_wsd,rank_wsd,0.0003,0.002,0.95,5,64,64,256,1600,256,256,0,1600,0.1,5.0,9.0,12.0,29.946516036987305,0.8349793553352356,0.4452051818370819,/workspace/rebut_git/results/div2k_sisr_rank_schedule_variants/runs/valid/model-finer_mlp-L5-H300__opt-auto_cos_inc-shape-cos-inc__sched-rank_wsd__x4__rf64-rs64-re256__rw1600-ds1600-min0p1__ep2000__lr3e-4-mlr2e-3-mom0p95-ns5__seed42/0827,/workspace/rebut_git/results/div2k_sisr_rank_schedule_variants/runs/valid/model-finer_mlp-L5-H300__opt-auto_cos_inc-shape-cos-inc__sched-rank_wsd__x4__rf64-rs64-re256__rw1600-ds1600-min0p1__ep2000__lr3e-4-mlr2e-3-mom0p95-ns5__seed42/0827/predicted_image.png
div2k_sisr_rank_schedule_variants__valid__model-finer_mlp-L5-H300__opt-auto_cos_inc-shape-cos-inc__sched-rank_wsd__x4__rf64-rs64-re256__rw1600-ds1600-min0p1__ep2000__lr3e-4-mlr2e-3-mom0p95-ns5__seed42__img-0828,2026-07-24T16:05:11.120228+00:00,div2k_sisr_rank_schedule_variants,valid,0828.png,/workspace/rebut_git/data/div2k/DIV2K_valid_HR/0828.png,super_resolution,4,2000,42,finer_mlp,5,300,auto_cos_inc,cosine,increase,rank_wsd,rank_wsd,0.0003,0.002,0.95,5,64,64,256,1600,256,256,0,1600,0.1,5.0,9.0,12.0,16.685876846313477,0.5977923274040222,0.4188220798969269,/workspace/rebut_git/results/div2k_sisr_rank_schedule_variants/runs/valid/model-finer_mlp-L5-H300__opt-auto_cos_inc-shape-cos-inc__sched-rank_wsd__x4__rf64-rs64-re256__rw1600-ds1600-min0p1__ep2000__lr3e-4-mlr2e-3-mom0p95-ns5__seed42/0828,/workspace/rebut_git/results/div2k_sisr_rank_schedule_variants/runs/valid/model-finer_mlp-L5-H300__opt-auto_cos_inc-shape-cos-inc__sched-rank_wsd__x4__rf64-rs64-re256__rw1600-ds1600-min0p1__ep2000__lr3e-4-mlr2e-3-mom0p95-ns5__seed42/0828/predicted_image.png
div2k_sisr_rank_schedule_variants__valid__model-finer_mlp-L5-H300__opt-auto_cos_inc-shape-cos-inc__sched-rank_wsd__x4__rf64-rs64-re256__rw1600-ds1600-min0p1__ep2000__lr3e-4-mlr2e-3-mom0p95-ns5__seed42__img-0829,2026-07-24T16:12:11.305471+00:00,div2k_sisr_rank_schedule_variants,valid,0829.png,/workspace/rebut_git/data/div2k/DIV2K_valid_HR/0829.png,super_resolution,4,2000,42,finer_mlp,5,300,auto_cos_inc,cosine,increase,rank_wsd,rank_wsd,0.0003,0.002,0.95,5,64,64,256,1600,256,256,0,1600,0.1,5.0,9.0,12.0,25.61702537536621,0.4982308447360992,0.6295027136802673,/workspace/rebut_git/results/div2k_sisr_rank_schedule_variants/runs/valid/model-finer_mlp-L5-H300__opt-auto_cos_inc-shape-cos-inc__sched-rank_wsd__x4__rf64-rs64-re256__rw1600-ds1600-min0p1__ep2000__lr3e-4-mlr2e-3-mom0p95-ns5__seed42/0829,/workspace/rebut_git/results/div2k_sisr_rank_schedule_variants/runs/valid/model-finer_mlp-L5-H300__opt-auto_cos_inc-shape-cos-inc__sched-rank_wsd__x4__rf64-rs64-re256__rw1600-ds1600-min0p1__ep2000__lr3e-4-mlr2e-3-mom0p95-ns5__seed42/0829/predicted_image.png
div2k_sisr_rank_schedule_variants__valid__model-finer_mlp-L5-H300__opt-auto_cos_inc-shape-cos-inc__sched-rank_wsd__x4__rf64-rs64-re256__rw1600-ds1600-min0p1__ep2000__lr3e-4-mlr2e-3-mom0p95-ns5__seed42__img-0830,2026-07-24T16:09:42.869057+00:00,div2k_sisr_rank_schedule_variants,valid,0830.png,/workspace/rebut_git/data/div2k/DIV2K_valid_HR/0830.png,super_resolution,4,2000,42,finer_mlp,5,300,auto_cos_inc,cosine,increase,rank_wsd,rank_wsd,0.0003,0.002,0.95,5,64,64,256,1600,256,256,0,1600,0.1,5.0,9.0,12.0,23.14811897277832,0.6385754942893982,0.4745789468288421,/workspace/rebut_git/results/div2k_sisr_rank_schedule_variants/runs/valid/model-finer_mlp-L5-H300__opt-auto_cos_inc-shape-cos-inc__sched-rank_wsd__x4__rf64-rs64-re256__rw1600-ds1600-min0p1__ep2000__lr3e-4-mlr2e-3-mom0p95-ns5__seed42/0830,/workspace/rebut_git/results/div2k_sisr_rank_schedule_variants/runs/valid/model-finer_mlp-L5-H300__opt-auto_cos_inc-shape-cos-inc__sched-rank_wsd__x4__rf64-rs64-re256__rw1600-ds1600-min0p1__ep2000__lr3e-4-mlr2e-3-mom0p95-ns5__seed42/0830/predicted_image.png
div2k_sisr_rank_schedule_variants__valid__model-finer_mlp-L5-H300__opt-auto_cos_inc-shape-cos-inc__sched-rank_wsd__x4__rf64-rs64-re256__rw1600-ds1600-min0p1__ep2000__lr3e-4-mlr2e-3-mom0p95-ns5__seed42__img-0831,2026-07-24T16:31:19.093024+00:00,div2k_sisr_rank_schedule_variants,valid,0831.png,/workspace/rebut_git/data/div2k/DIV2K_valid_HR/0831.png,super_resolution,4,2000,42,finer_mlp,5,300,auto_cos_inc,cosine,increase,rank_wsd,rank_wsd,0.0003,0.002,0.95,5,64,64,256,1600,256,256,0,1600,0.1,5.0,9.0,12.0,25.381755828857425,0.757793128490448,0.400112509727478,/workspace/rebut_git/results/div2k_sisr_rank_schedule_variants/runs/valid/model-finer_mlp-L5-H300__opt-auto_cos_inc-shape-cos-inc__sched-rank_wsd__x4__rf64-rs64-re256__rw1600-ds1600-min0p1__ep2000__lr3e-4-mlr2e-3-mom0p95-ns5__seed42/0831,/workspace/rebut_git/results/div2k_sisr_rank_schedule_variants/runs/valid/model-finer_mlp-L5-H300__opt-auto_cos_inc-shape-cos-inc__sched-rank_wsd__x4__rf64-rs64-re256__rw1600-ds1600-min0p1__ep2000__lr3e-4-mlr2e-3-mom0p95-ns5__seed42/0831/predicted_image.png
div2k_sisr_rank_schedule_variants__valid__model-finer_mlp-L5-H300__opt-auto_cos_inc-shape-cos-inc__sched-rank_wsd__x4__rf64-rs64-re256__rw1600-ds1600-min0p1__ep2000__lr3e-4-mlr2e-3-mom0p95-ns5__seed42__img-0832,2026-07-24T16:06:34.593767+00:00,div2k_sisr_rank_schedule_variants,valid,0832.png,/workspace/rebut_git/data/div2k/DIV2K_valid_HR/0832.png,super_resolution,4,2000,42,finer_mlp,5,300,auto_cos_inc,cosine,increase,rank_wsd,rank_wsd,0.0003,0.002,0.95,5,64,64,256,1600,256,256,0,1600,0.1,5.0,9.0,12.0,25.88004875183105,0.7766866087913513,0.3462883830070495,/workspace/rebut_git/results/div2k_sisr_rank_schedule_variants/runs/valid/model-finer_mlp-L5-H300__opt-auto_cos_inc-shape-cos-inc__sched-rank_wsd__x4__rf64-rs64-re256__rw1600-ds1600-min0p1__ep2000__lr3e-4-mlr2e-3-mom0p95-ns5__seed42/0832,/workspace/rebut_git/results/div2k_sisr_rank_schedule_variants/runs/valid/model-finer_mlp-L5-H300__opt-auto_cos_inc-shape-cos-inc__sched-rank_wsd__x4__rf64-rs64-re256__rw1600-ds1600-min0p1__ep2000__lr3e-4-mlr2e-3-mom0p95-ns5__seed42/0832/predicted_image.png
div2k_sisr_rank_schedule_variants__valid__model-finer_mlp-L5-H300__opt-auto_cos_inc-shape-cos-inc__sched-rank_wsd__x4__rf64-rs64-re256__rw1600-ds1600-min0p1__ep2000__lr3e-4-mlr2e-3-mom0p95-ns5__seed42__img-0833,2026-07-24T16:13:44.936308+00:00,div2k_sisr_rank_schedule_variants,valid,0833.png,/workspace/rebut_git/data/div2k/DIV2K_valid_HR/0833.png,super_resolution,4,2000,42,finer_mlp,5,300,auto_cos_inc,cosine,increase,rank_wsd,rank_wsd,0.0003,0.002,0.95,5,64,64,256,1600,256,256,0,1600,0.1,5.0,9.0,12.0,28.98514747619629,0.8593705296516418,0.4003995954990387,/workspace/rebut_git/results/div2k_sisr_rank_schedule_variants/runs/valid/model-finer_mlp-L5-H300__opt-auto_cos_inc-shape-cos-inc__sched-rank_wsd__x4__rf64-rs64-re256__rw1600-ds1600-min0p1__ep2000__lr3e-4-mlr2e-3-mom0p95-ns5__seed42/0833,/workspace/rebut_git/results/div2k_sisr_rank_schedule_variants/runs/valid/model-finer_mlp-L5-H300__opt-auto_cos_inc-shape-cos-inc__sched-rank_wsd__x4__rf64-rs64-re256__rw1600-ds1600-min0p1__ep2000__lr3e-4-mlr2e-3-mom0p95-ns5__seed42/0833/predicted_image.png
div2k_sisr_rank_schedule_variants__valid__model-finer_mlp-L5-H300__opt-auto_cos_inc-shape-cos-inc__sched-rank_wsd__x4__rf64-rs64-re256__rw1600-ds1600-min0p1__ep2000__lr3e-4-mlr2e-3-mom0p95-ns5__seed42__img-0834,2026-07-24T16:11:04.946997+00:00,div2k_sisr_rank_schedule_variants,valid,0834.png,/workspace/rebut_git/data/div2k/DIV2K_valid_HR/0834.png,super_resolution,4,2000,42,finer_mlp,5,300,auto_cos_inc,cosine,increase,rank_wsd,rank_wsd,0.0003,0.002,0.95,5,64,64,256,1600,256,256,0,1600,0.1,5.0,9.0,12.0,23.730388641357425,0.7047404646873474,0.39938485622406,/workspace/rebut_git/results/div2k_sisr_rank_schedule_variants/runs/valid/model-finer_mlp-L5-H300__opt-auto_cos_inc-shape-cos-inc__sched-rank_wsd__x4__rf64-rs64-re256__rw1600-ds1600-min0p1__ep2000__lr3e-4-mlr2e-3-mom0p95-ns5__seed42/0834,/workspace/rebut_git/results/div2k_sisr_rank_schedule_variants/runs/valid/model-finer_mlp-L5-H300__opt-auto_cos_inc-shape-cos-inc__sched-rank_wsd__x4__rf64-rs64-re256__rw1600-ds1600-min0p1__ep2000__lr3e-4-mlr2e-3-mom0p95-ns5__seed42/0834/predicted_image.png
div2k_sisr_rank_schedule_variants__valid__model-finer_mlp-L5-H300__opt-auto_cos_inc-shape-cos-inc__sched-rank_wsd__x4__rf64-rs64-re256__rw1600-ds1600-min0p1__ep2000__lr3e-4-mlr2e-3-mom0p95-ns5__seed42__img-0835,2026-07-24T16:32:56.449727+00:00,div2k_sisr_rank_schedule_variants,valid,0835.png,/workspace/rebut_git/data/div2k/DIV2K_valid_HR/0835.png,super_resolution,4,2000,42,finer_mlp,5,300,auto_cos_inc,cosine,increase,rank_wsd,rank_wsd,0.0003,0.002,0.95,5,64,64,256,1600,256,256,0,1600,0.1,5.0,9.0,12.0,21.63348960876465,0.4942953884601593,0.6525807976722717,/workspace/rebut_git/results/div2k_sisr_rank_schedule_variants/runs/valid/model-finer_mlp-L5-H300__opt-auto_cos_inc-shape-cos-inc__sched-rank_wsd__x4__rf64-rs64-re256__rw1600-ds1600-min0p1__ep2000__lr3e-4-mlr2e-3-mom0p95-ns5__seed42/0835,/workspace/rebut_git/results/div2k_sisr_rank_schedule_variants/runs/valid/model-finer_mlp-L5-H300__opt-auto_cos_inc-shape-cos-inc__sched-rank_wsd__x4__rf64-rs64-re256__rw1600-ds1600-min0p1__ep2000__lr3e-4-mlr2e-3-mom0p95-ns5__seed42/0835/predicted_image.png
div2k_sisr_rank_schedule_variants__valid__model-finer_mlp-L5-H300__opt-auto_cos_inc-shape-cos-inc__sched-rank_wsd__x4__rf64-rs64-re256__rw1600-ds1600-min0p1__ep2000__lr3e-4-mlr2e-3-mom0p95-ns5__seed42__img-0836,2026-07-24T16:08:09.341270+00:00,div2k_sisr_rank_schedule_variants,valid,0836.png,/workspace/rebut_git/data/div2k/DIV2K_valid_HR/0836.png,super_resolution,4,2000,42,finer_mlp,5,300,auto_cos_inc,cosine,increase,rank_wsd,rank_wsd,0.0003,0.002,0.95,5,64,64,256,1600,256,256,0,1600,0.1,5.0,9.0,12.0,22.5676326751709,0.676867663860321,0.4371899366378784,/workspace/rebut_git/results/div2k_sisr_rank_schedule_variants/runs/valid/model-finer_mlp-L5-H300__opt-auto_cos_inc-shape-cos-inc__sched-rank_wsd__x4__rf64-rs64-re256__rw1600-ds1600-min0p1__ep2000__lr3e-4-mlr2e-3-mom0p95-ns5__seed42/0836,/workspace/rebut_git/results/div2k_sisr_rank_schedule_variants/runs/valid/model-finer_mlp-L5-H300__opt-auto_cos_inc-shape-cos-inc__sched-rank_wsd__x4__rf64-rs64-re256__rw1600-ds1600-min0p1__ep2000__lr3e-4-mlr2e-3-mom0p95-ns5__seed42/0836/predicted_image.png
div2k_sisr_rank_schedule_variants__valid__model-finer_mlp-L5-H300__opt-auto_cos_inc-shape-cos-inc__sched-rank_wsd__x4__rf64-rs64-re256__rw1600-ds1600-min0p1__ep2000__lr3e-4-mlr2e-3-mom0p95-ns5__seed42__img-0837,2026-07-24T16:15:08.127971+00:00,div2k_sisr_rank_schedule_variants,valid,0837.png,/workspace/rebut_git/data/div2k/DIV2K_valid_HR/0837.png,super_resolution,4,2000,42,finer_mlp,5,300,auto_cos_inc,cosine,increase,rank_wsd,rank_wsd,0.0003,0.002,0.95,5,64,64,256,1600,256,256,0,1600,0.1,5.0,9.0,12.0,22.79022979736328,0.6840716004371643,0.5145198702812195,/workspace/rebut_git/results/div2k_sisr_rank_schedule_variants/runs/valid/model-finer_mlp-L5-H300__opt-auto_cos_inc-shape-cos-inc__sched-rank_wsd__x4__rf64-rs64-re256__rw1600-ds1600-min0p1__ep2000__lr3e-4-mlr2e-3-mom0p95-ns5__seed42/0837,/workspace/rebut_git/results/div2k_sisr_rank_schedule_variants/runs/valid/model-finer_mlp-L5-H300__opt-auto_cos_inc-shape-cos-inc__sched-rank_wsd__x4__rf64-rs64-re256__rw1600-ds1600-min0p1__ep2000__lr3e-4-mlr2e-3-mom0p95-ns5__seed42/0837/predicted_image.png
div2k_sisr_rank_schedule_variants__valid__model-finer_mlp-L5-H300__opt-auto_cos_inc-shape-cos-inc__sched-rank_wsd__x4__rf64-rs64-re256__rw1600-ds1600-min0p1__ep2000__lr3e-4-mlr2e-3-mom0p95-ns5__seed42__img-0838,2026-07-24T16:12:28.861531+00:00,div2k_sisr_rank_schedule_variants,valid,0838.png,/workspace/rebut_git/data/div2k/DIV2K_valid_HR/0838.png,super_resolution,4,2000,42,finer_mlp,5,300,auto_cos_inc,cosine,increase,rank_wsd,rank_wsd,0.0003,0.002,0.95,5,64,64,256,1600,256,256,0,1600,0.1,5.0,9.0,12.0,35.258541107177734,0.8853368759155273,0.4280692338943481,/workspace/rebut_git/results/div2k_sisr_rank_schedule_variants/runs/valid/model-finer_mlp-L5-H300__opt-auto_cos_inc-shape-cos-inc__sched-rank_wsd__x4__rf64-rs64-re256__rw1600-ds1600-min0p1__ep2000__lr3e-4-mlr2e-3-mom0p95-ns5__seed42/0838,/workspace/rebut_git/results/div2k_sisr_rank_schedule_variants/runs/valid/model-finer_mlp-L5-H300__opt-auto_cos_inc-shape-cos-inc__sched-rank_wsd__x4__rf64-rs64-re256__rw1600-ds1600-min0p1__ep2000__lr3e-4-mlr2e-3-mom0p95-ns5__seed42/0838/predicted_image.png
div2k_sisr_rank_schedule_variants__valid__model-finer_mlp-L5-H300__opt-auto_cos_inc-shape-cos-inc__sched-rank_wsd__x4__rf64-rs64-re256__rw1600-ds1600-min0p1__ep2000__lr3e-4-mlr2e-3-mom0p95-ns5__seed42__img-0839,2026-07-24T16:34:17.958088+00:00,div2k_sisr_rank_schedule_variants,valid,0839.png,/workspace/rebut_git/data/div2k/DIV2K_valid_HR/0839.png,super_resolution,4,2000,42,finer_mlp,5,300,auto_cos_inc,cosine,increase,rank_wsd,rank_wsd,0.0003,0.002,0.95,5,64,64,256,1600,256,256,0,1600,0.1,5.0,9.0,12.0,27.124141693115234,0.7523903846740723,0.4460672438144684,/workspace/rebut_git/results/div2k_sisr_rank_schedule_variants/runs/valid/model-finer_mlp-L5-H300__opt-auto_cos_inc-shape-cos-inc__sched-rank_wsd__x4__rf64-rs64-re256__rw1600-ds1600-min0p1__ep2000__lr3e-4-mlr2e-3-mom0p95-ns5__seed42/0839,/workspace/rebut_git/results/div2k_sisr_rank_schedule_variants/runs/valid/model-finer_mlp-L5-H300__opt-auto_cos_inc-shape-cos-inc__sched-rank_wsd__x4__rf64-rs64-re256__rw1600-ds1600-min0p1__ep2000__lr3e-4-mlr2e-3-mom0p95-ns5__seed42/0839/predicted_image.png
div2k_sisr_rank_schedule_variants__valid__model-finer_mlp-L5-H300__opt-auto_cos_inc-shape-cos-inc__sched-rank_wsd__x4__rf64-rs64-re256__rw1600-ds1600-min0p1__ep2000__lr3e-4-mlr2e-3-mom0p95-ns5__seed42__img-0840,2026-07-24T16:09:34.198679+00:00,div2k_sisr_rank_schedule_variants,valid,0840.png,/workspace/rebut_git/data/div2k/DIV2K_valid_HR/0840.png,super_resolution,4,2000,42,finer_mlp,5,300,auto_cos_inc,cosine,increase,rank_wsd,rank_wsd,0.0003,0.002,0.95,5,64,64,256,1600,256,256,0,1600,0.1,5.0,9.0,12.0,25.91603279113769,0.7284567952156067,0.4562288522720337,/workspace/rebut_git/results/div2k_sisr_rank_schedule_variants/runs/valid/model-finer_mlp-L5-H300__opt-auto_cos_inc-shape-cos-inc__sched-rank_wsd__x4__rf64-rs64-re256__rw1600-ds1600-min0p1__ep2000__lr3e-4-mlr2e-3-mom0p95-ns5__seed42/0840,/workspace/rebut_git/results/div2k_sisr_rank_schedule_variants/runs/valid/model-finer_mlp-L5-H300__opt-auto_cos_inc-shape-cos-inc__sched-rank_wsd__x4__rf64-rs64-re256__rw1600-ds1600-min0p1__ep2000__lr3e-4-mlr2e-3-mom0p95-ns5__seed42/0840/predicted_image.png
div2k_sisr_rank_schedule_variants__valid__model-finer_mlp-L5-H300__opt-auto_cos_inc-shape-cos-inc__sched-rank_wsd__x4__rf64-rs64-re256__rw1600-ds1600-min0p1__ep2000__lr3e-4-mlr2e-3-mom0p95-ns5__seed42__img-0841,2026-07-24T16:16:31.785114+00:00,div2k_sisr_rank_schedule_variants,valid,0841.png,/workspace/rebut_git/data/div2k/DIV2K_valid_HR/0841.png,super_resolution,4,2000,42,finer_mlp,5,300,auto_cos_inc,cosine,increase,rank_wsd,rank_wsd,0.0003,0.002,0.95,5,64,64,256,1600,256,256,0,1600,0.1,5.0,9.0,12.0,25.53715133666992,0.7713246941566467,0.4371489584445953,/workspace/rebut_git/results/div2k_sisr_rank_schedule_variants/runs/valid/model-finer_mlp-L5-H300__opt-auto_cos_inc-shape-cos-inc__sched-rank_wsd__x4__rf64-rs64-re256__rw1600-ds1600-min0p1__ep2000__lr3e-4-mlr2e-3-mom0p95-ns5__seed42/0841,/workspace/rebut_git/results/div2k_sisr_rank_schedule_variants/runs/valid/model-finer_mlp-L5-H300__opt-auto_cos_inc-shape-cos-inc__sched-rank_wsd__x4__rf64-rs64-re256__rw1600-ds1600-min0p1__ep2000__lr3e-4-mlr2e-3-mom0p95-ns5__seed42/0841/predicted_image.png
div2k_sisr_rank_schedule_variants__valid__model-finer_mlp-L5-H300__opt-auto_cos_inc-shape-cos-inc__sched-rank_wsd__x4__rf64-rs64-re256__rw1600-ds1600-min0p1__ep2000__lr3e-4-mlr2e-3-mom0p95-ns5__seed42__img-0842,2026-07-24T16:13:51.404251+00:00,div2k_sisr_rank_schedule_variants,valid,0842.png,/workspace/rebut_git/data/div2k/DIV2K_valid_HR/0842.png,super_resolution,4,2000,42,finer_mlp,5,300,auto_cos_inc,cosine,increase,rank_wsd,rank_wsd,0.0003,0.002,0.95,5,64,64,256,1600,256,256,0,1600,0.1,5.0,9.0,12.0,27.422496795654297,0.8056910037994385,0.3125472068786621,/workspace/rebut_git/results/div2k_sisr_rank_schedule_variants/runs/valid/model-finer_mlp-L5-H300__opt-auto_cos_inc-shape-cos-inc__sched-rank_wsd__x4__rf64-rs64-re256__rw1600-ds1600-min0p1__ep2000__lr3e-4-mlr2e-3-mom0p95-ns5__seed42/0842,/workspace/rebut_git/results/div2k_sisr_rank_schedule_variants/runs/valid/model-finer_mlp-L5-H300__opt-auto_cos_inc-shape-cos-inc__sched-rank_wsd__x4__rf64-rs64-re256__rw1600-ds1600-min0p1__ep2000__lr3e-4-mlr2e-3-mom0p95-ns5__seed42/0842/predicted_image.png
